,item,codigo_seg,empresa,ubicacion,equipo,codigo,fecha_inic,fecha_fin,descripcion,mw_indispo,indispo,tipo_mantto,programacion
1097,1098,C128472023053012244602A,ATN S.A.,CONOCOCHA,S.E. CONOCOCHA,12847,2024-04-25 08:00:00,2024-04-25 16:00:00,TERMOGRAFÍA EN SUBESTACIONES,0.0,E/S,NO,MANTENIMIENTO PREVENTIVO
1118,1119,C128442023053012247768A,ATN S.A.,CONOCOCHA - KIMAN AYLLU,L-2269,12844,2024-06-14 08:00:00,2024-06-14 16:00:00,MEDIDA DE LA RESISTENCIA DE PUESTA A TIERRA.,0.0,E/S,NO,MANTENIMIENTO PREVENTIVO
1139,1140,C128452023053012247768A,ATN S.A.,CONOCOCHA - KIMAN AYLLU,L-2270,12845,2024-06-14 08:00:00,2024-06-14 16:00:00,MEDIDA DE LA RESISTENCIA DE PUESTA A TIERRA.,0.0,E/S,NO,MANTENIMIENTO PREVENTIVO
1152,1153,C182892023053012246264A,ATN S.A.,FLAMENCO,CL-2082,18289,2024-02-22 08:00:00,2024-02-22 16:00:00,"MANTENIMIENTO INTEGRAL DE AISLAMIENTO. MANTENIMIENTO INTEGRAL ELECTROMECANICO (PINTADO DE PAT, LUBRICACION, TORQUE, LIMPIEZA DE TABLEROS, AJUSTE DE BORNERAS)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1163,1164,C131022023053012242790A,ATN S.A.,KIMAN AYLLU,BARRA A_220kV,13102,2024-04-28 00:00:00,2024-04-28 17:00:00,"INDISPONIBLE A SOLICITUD DE ENGIE, DEBIDO A MANTENIMIENTO EN CL-2277",0.0,F/S,NO,OTROS
1172,1173,C131032023053012248526A,ATN S.A.,KIMAN AYLLU,BARRA B_220kV,13103,2024-04-27 02:00:00,2024-04-27 11:00:00,"INDISPONIBLE A SOLICITUD DE ENGIE, DEBIDO A MANTENIMIENTO EN CL-2277",0.0,F/S,NO,OTROS
1173,1174,C131372022113010048221A,ATN S.A.,KIMAN AYLLU,CL-1131,13137,2023-10-22 08:00:00,2023-10-22 16:00:00,MANTENIMIENTO PREVENTIVO EN EQUIPOS DE CELDA,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1175,1176,C137162022113010042833A,ATN S.A.,KIMAN AYLLU,CL-2269,13716,2023-11-18 08:00:00,2023-11-18 15:30:00,MANTENIMIENTO PREVENTIVO EN EQUIPOS DE CELDA,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1177,1178,C137172022113010049085A,ATN S.A.,KIMAN AYLLU,CL-2270,13717,2023-11-19 08:00:00,2023-11-19 15:30:00,MANTENIMIENTO PREVENTIVO EN EQUIPOS DE CELDA,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1179,1180,C137142023053012246765A,ATN S.A.,KIMAN AYLLU,CL-2272,13714,2024-05-20 08:00:00,2024-05-20 15:30:00,MANTENIMIENTO PREVENTIVO EN EQUIPOS DE CELDA,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1181,1182,C137152023053012243536A,ATN S.A.,KIMAN AYLLU,CL-2274,13715,2024-05-21 08:00:00,2024-05-21 15:30:00,MANTENIMIENTO PREVENTIVO EN EQUIPOS DE CELDA,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1182,1183,C137182022113010046337A,ATN S.A.,KIMAN AYLLU,CL-ACOPLA220kV,13718,2023-08-12 08:00:00,2023-08-12 16:00:00,MANTENIMIENTO PREVENTIVO EN EQUIPOS DE CELDA,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1183,1184,C131382023053012243536A,ATN S.A.,KIMAN AYLLU,CL-AUT-501,13138,2023-10-21 08:00:00,2023-10-21 16:00:00,MANTENIMIENTO PREVENTIVO EN EQUIPOS DE CELDA,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1184,1185,C137192022113010049966A,ATN S.A.,KIMAN AYLLU,CL-REA-531,13719,2023-10-19 08:00:00,2023-10-19 16:00:00,MANTENIMIENTO PREVENTIVO EN EQUIPOS DE CELDA,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1185,1186,C137202022113010049966A,ATN S.A.,KIMAN AYLLU,CL-REA-532,13720,2023-10-20 08:00:00,2023-10-20 16:00:00,MANTENIMIENTO PREVENTIVO EN EQUIPOS DE CELDA,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1187,1188,C128532023053012249306A,ATN S.A.,KIMAN AYLLU,REA-531,12853,2024-05-18 08:00:00,2024-05-18 16:00:00,MANTENIMIENTO PREVENTIVO EN EQUIPOS DE CELDA,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1189,1190,C128542023053012241780A,ATN S.A.,KIMAN AYLLU,REA-532,12854,2024-05-17 08:00:00,2024-05-17 16:00:00,MANTENIMIENTO PREVENTIVO EN EQUIPOS DE CELDA,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1191,1192,C128482023053012249546A,ATN S.A.,KIMAN AYLLU,S.E. KIMAN AYLL,12848,2024-04-27 08:00:00,2024-04-27 16:00:00,TERMOGRAFÍA EN SUBESTACIONES,0.0,E/S,NO,MANTENIMIENTO PREVENTIVO
1193,1194,C130992023053012247550A,ATN S.A.,KIMAN AYLLU,AUT-501,13099,2024-05-19 08:00:00,2024-05-19 16:00:00,MANTENIMIENTO PREVENTIVO EN EQUIPOS DE CELDA,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1202,1203,C146962023053012247768A,ATN S.A.,KIMAN AYLLU - LA RAMADA,L-2272,14696,2024-06-17 08:00:00,2024-06-17 16:00:00,MEDIDA DE LA RESISTENCIA DE PUESTA A TIERRA.,0.0,E/S,NO,MANTENIMIENTO PREVENTIVO
1211,1212,C146972023053012247768A,ATN S.A.,KIMAN AYLLU - LA RAMADA,L-2274,14697,2024-06-17 08:00:00,2024-06-17 16:00:00,MEDIDA DE LA RESISTENCIA DE PUESTA A TIERRA.,0.0,E/S,NO,MANTENIMIENTO PREVENTIVO
1216,1217,C199122023053012244233A,ATN S.A.,PAMPA HONDA,BARRA A_220 kV,19912,2024-06-12 08:00:00,2024-06-12 11:30:00,INDISPONIBLE DEBIDO A MANTENIMIENTO EN EQUIPOS DE CELDA,0.0,F/S,NO,OTROS
1221,1222,C199142023053012244233A,ATN S.A.,PAMPA HONDA,BARRA B_220 kV,19914,2024-06-12 11:30:00,2024-06-12 16:00:00,INDISPONIBLE DEBIDO A MANTENIMIENTO EN EQUIPOS DE CELDA,0.0,F/S,NO,OTROS
1228,1229,C199152023053012249807A,ATN S.A.,PAMPA HONDA,CL-2273,19915,2024-06-11 08:00:00,2024-06-11 15:30:00,MANTENIMIENTO PREVENTIVO EN EQUIPOS DE CELDA,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1235,1236,C199162023053012246578A,ATN S.A.,PAMPA HONDA,CL-2275,19916,2024-06-12 08:00:00,2024-06-12 15:30:00,MANTENIMIENTO PREVENTIVO EN EQUIPOS DE CELDA,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1242,1243,C199182023053012246578A,ATN S.A.,PAMPA HONDA,CL-2283,19918,2024-06-08 08:00:00,2024-06-08 15:30:00,MANTENIMIENTO PREVENTIVO EN EQUIPOS DE CELDA,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1249,1250,C199172023053012248050A,ATN S.A.,PAMPA HONDA,CL-2287,19917,2024-06-09 08:00:00,2024-06-09 15:30:00,MANTENIMIENTO PREVENTIVO EN EQUIPOS DE CELDA,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1256,1257,C199192023053012244821A,ATN S.A.,PAMPA HONDA,CL-ACOPLE,19919,2024-06-10 08:00:00,2024-06-10 16:00:00,MANTENIMIENTO PREVENTIVO EN EQUIPOS DE CELDA,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1260,1261,C132012023053012242587A,ATN S.A.,PARAGSHA 2,CL-2264,13201,2024-03-16 08:00:00,2024-03-16 16:00:00,TERMOGRAFÍA EN SUBESTACIONES,0.0,E/S,NO,MANTENIMIENTO PREVENTIVO
1264,1265,C132022023053012247672A,ATN S.A.,PARAGSHA 2,CL-2267,13202,2024-06-03 08:00:00,2024-06-03 15:30:00,MANTENIMIENTO PREVENTIVO EN EQUIPOS DE CELDA,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1268,1269,C132032023053012248835A,ATN S.A.,PARAGSHA 2,CL-2268,13203,2024-06-04 08:00:00,2024-06-04 15:30:00,MANTENIMIENTO PREVENTIVO EN EQUIPOS DE CELDA,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1276,1277,C128392023053012248835A,ATN S.A.,PARAGSHA II - CARHUAMAYO,L-2267,12839,2024-06-03 08:00:00,2024-06-03 15:30:00,MANTENIMIENTO ELECTROMECÁNICO,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1284,1285,C128402023053012241309A,ATN S.A.,PARAGSHA II - CARHUAMAYO,L-2268,12840,2024-06-04 08:00:00,2024-06-04 15:30:00,MANTENIMIENTO ELECTROMECÁNICO,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1309,1310,C128412023053012247768A,ATN S.A.,PARAGSHA II - CONOCOCHA,L-2264,12841,2024-05-28 08:00:00,2024-05-28 16:00:00,MEDIDA DE LA RESISTENCIA DE PUESTA A TIERRA.,0.0,E/S,NO,MANTENIMIENTO PREVENTIVO
1330,1331,C182852023053012243566A,ATN S.A.,POROMA,CL-2082,18285,2024-02-22 08:00:00,2024-02-22 16:00:00,"MANTENIMIENTO INTEGRAL DE AISLAMIENTO. MANTENIMIENTO INTEGRAL ELECTROMECANICO (PINTADO DE PAT, LUBRICACION, TORQUE, LIMPIEZA DE TABLEROS, AJUSTE DE BORNERAS)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1340,1341,C182862023053012243345A,ATN S.A.,POROMA - FLAMENCO,L-2082,18286,2024-02-23 06:00:00,2024-02-23 19:00:00,"A SOLICITUD DE EGP PARA MANTENIMIENTO DE TRANSFORMADOR DE POTENCIA, MANTENIMIENTO DE EQUIPOS AUXILIARES - TRANSFORMADOREES Y CELDAS DE MEDIA TENSION - CENTRO DE TRANSFORMADOR EXTERNODE 42 AEROGENERADORES. SE REQUIERE L 2082 FUERA DE SERVICIO",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1355,1356,C199052023053012244350A,ATN S.A.,RAMADA - PAMPA HONDA,L-2273,19905,2024-06-11 08:00:00,2024-06-11 15:30:00,INDISPONIBLE POR MANTENIMIENTO EN SUBESTACIONES,0.0,F/S,NO,OTROS
1370,1371,C199062023053012242594A,ATN S.A.,RAMADA - PAMPA HONDA,L-2275,19906,2024-06-12 08:00:00,2024-06-12 15:30:00,INDISPONIBLE POR MANTENIMIENTO EN SUBESTACIONES,0.0,F/S,NO,OTROS
1372,1373,C180692023053012244233A,ATN S.A.,RUBI,CL-2037,18069,2023-09-19 00:00:00,2023-09-19 03:00:00,"MANTENIMIENTO INTEGRAL DE AISLAMIENTO. MANTENIMIENTO INTEGRAL ELECTROMECANICO (PINTADO DE PAT, LUBRICACION, TORQUE, LIMPIEZA DE TABLEROS, AJUSTE DE BORNERAS)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1384,1385,C180782023053012242790A,ATN S.A.,RUBI,CL-T1,18078,2023-09-23 00:00:00,2023-09-23 03:00:00,"A SOLICITUD DE EGP PARA MANTENIMIENTO PREVENTIVO TRAFOS 220/33 KV, EQUIPOS AUXILIARES,  TRAFOS SS.AA., TRAFO ZIGZAG.",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1396,1397,C180792023053012242790A,ATN S.A.,RUBI,CL-T2,18079,2023-09-23 00:00:00,2023-09-23 03:00:00,"A SOLICITUD DE EGP PARA MANTENIMIENTO PREVENTIVO TRAFOS 220/33 KV, EQUIPOS AUXILIARES,  TRAFOS SS.AA., TRAFO ZIGZAG.",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1402,1403,C180682023053012248485A,ATN S.A.,RUBI - MONTALVO,L-2037,18068,2023-09-21 00:00:00,2023-09-21 03:00:00,LIMPIEZA DE CADENAS DE AISLADORES,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1404,1405,C131322023053012241622A,ATRIA ENERGIA S.A.C.,PURMACANA,CENTRAL,13132,2024-05-19 07:00:00,2024-05-20 00:00:00,"MANTENIMIENTO DE BOCATOMA, CANAL DE CONDUCCIÓN, INSPECCIÓN Y LIMPIEZA DE AISLADORES DE LT 20 kV  Y LIMPIEZA DE AISLADORES DE EQUIPO DE PATIO DE LA S.E RIÓ SECO 10/20 KV .",1.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1421,1422,C131332023053012244233A,ATRIA ENERGIA S.A.C.,PURMACANA,G1,13133,2024-05-19 00:00:00,2024-05-20 00:00:00,MANTENIMIENTO MAYOR DE TURBINA.,1.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1426,1427,C126002023053012247108A,CELEPSA,EL PLATANAL,CENTRAL,12600,2024-03-22 05:00:00,2024-03-22 19:00:00,Mantenimiento de presa Capillucas,227.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1435,1436,C126012023053012247768A,CELEPSA,EL PLATANAL,G1,12601,2024-06-19 00:00:00,2024-06-19 18:00:00,"Mantenimiento Anual: Mantenimiento cojinetes,  rodete, cambio agujas y boquillas, reparación de descargas parciales en generador.",113.5,F/S,NO,MANTENIMIENTO PREVENTIVO
1444,1445,C126022023053012247768A,CELEPSA,EL PLATANAL,G2,12602,2024-06-24 00:00:00,2024-06-24 18:00:00,"Mantenimiento Anual: Mantenimiento cojinetes,  rodete, cambio agujas y boquillas, reparación de descargas parciales en generador.",113.5,F/S,NO,MANTENIMIENTO PREVENTIVO
1448,1449,C126032023053012247916A,CELEPSA,EL PLATANAL,SSEE,12603,2024-06-20 05:00:00,2024-06-20 17:00:00,05:00-17:00 Mantenimiento Anual:  Bahia UG2,227.0,E/S,NO,MANTENIMIENTO PREVENTIVO
1449,1450,C174772023053012247893A,CELEPSA RENOVABLES S.R.L.,HUARICASHASH-MARAÑON,L-6169,17477,2023-08-06 06:00:00,2023-08-06 18:00:00,Mantenimiento Anual,19.92,F/S,NO,MANTENIMIENTO PREVENTIVO
1451,1452,C174922023053012246930A,CELEPSA RENOVABLES S.R.L.,MARAÑON,CENTRAL,17492,2024-04-07 06:00:00,2024-04-07 18:00:00,"Mantenimiento equipos Hidromecanicos, civil",19.92,F/S,NO,MANTENIMIENTO PREVENTIVO
1495,1496,C174932023053012244380A,CELEPSA RENOVABLES S.R.L.,MARAÑON,G1,17493,2024-04-05 06:00:00,2024-04-05 18:00:00,Mantenimiento Cuatrimestral,6.621,F/S,NO,MANTENIMIENTO PREVENTIVO
1529,1530,C174942023053012245165A,CELEPSA RENOVABLES S.R.L.,MARAÑON,G2,17494,2024-04-06 06:00:00,2024-04-06 18:00:00,Mantenimiento Cuatrimestral,6.648,F/S,NO,MANTENIMIENTO PREVENTIVO
1561,1562,C174952023053012241652A,CELEPSA RENOVABLES S.R.L.,MARAÑON,G3,17495,2024-04-08 06:00:00,2024-04-08 18:00:00,Mantenimiento Cuatrimestral,6.651,F/S,NO,MANTENIMIENTO PREVENTIVO
1562,1563,C174792023053012241652A,CELEPSA RENOVABLES S.R.L.,MARAÑON,TP Marañon,17479,2023-08-06 06:00:00,2023-08-06 18:00:00,Mantenimiento Anual,19.92,F/S,NO,MANTENIMIENTO PREVENTIVO
1564,1565,C217492023053012244233A,CENTRALES SANTA ROSA S.A.C.,CH SANTA ROSA I,CENTRAL,21749,2024-06-21 00:00:00,2024-06-22 00:00:00,"MANTENIMIENTO TURBINA Y GENERADOR, MANTENIMIENTO DE BOCATOMA, CANAL DE CONDUCCIÓN, INSPECCIÓN Y LIMPIEZA DE AISLADORES DE LT 22.9 kV",1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
1566,1567,C217512023053012244233A,CENTRALES SANTA ROSA S.A.C.,CH SANTA ROSA II,CENTRAL,21751,2024-06-19 00:00:00,2024-06-20 00:00:00,"MANTENIMIENTO TURBINA Y GENERADOR, MANTENIMIENTO DE BOCATOMA, CANAL DE CONDUCCIÓN, INSPECCIÓN Y LIMPIEZA DE AISLADORES DE LT 22.9 kV",1.6,F/S,NO,MANTENIMIENTO PREVENTIVO
1575,1576,C011912023053012247768A,CHINANGO S.A.C.,CHIMAY,CENTRAL,1191,2023-09-24 07:00:00,2023-09-24 17:00:00,CENTRAL FUERA DE SERVICIO POR TRABAJOS EN CL-2257 SE YANANGO.,0.0,F/S,NO,OTROS
1608,1609,C001092023053012246450A,CHINANGO S.A.C.,CHIMAY,G1,109,2024-04-20 07:00:00,2024-04-20 17:00:00,REV. HID Y PRUEBAS DE COMPONENTES DE TURBINA / MBO-GENERADOR - CHIMAY,75.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1639,1640,C001102023053012246831A,CHINANGO S.A.C.,CHIMAY,G2,110,2024-04-21 07:00:00,2024-04-21 17:00:00,REV. HID Y PRUEBAS DE COMPONENTES DE TURBINA / MBO-GENERADOR - CHIMAY,75.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1646,1647,C114032023053012244233A,CHINANGO S.A.C.,CHIMAY,T 220/13.8/13.8,11403,2023-07-07 00:00:00,2023-07-08 00:00:00,CAMBIO EMPAQUETADURA TRANSFORMADOR DE POTENCIA 13.8/220 KV,0.05,F/S,SI,MANTENIMIENTO PREVENTIVO
1655,1656,C009782023053012244233A,CHINANGO S.A.C.,YANANGO,CENTRAL,978,2023-09-25 00:00:00,2023-09-26 00:00:00,CAMBIO DE EMPAQUETADURA DE TRANSFORMADOR DE POTENCIA - CAMBIO DE PROTECCION ELECTRICA DEL TRAFO,42.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1677,1678,C001082023053012247663A,CHINANGO S.A.C.,YANANGO,G1,108,2024-06-15 07:00:00,2024-06-15 17:00:00,REV. HID Y PRUEBAS DE COMPONENTES DE TURBINA / MBO-GENERADOR,42.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1685,1686,C011592023053012244233A,CHINANGO S.A.C.,YANANGO,TR-12.5/200 KV,1159,2023-09-25 00:00:00,2023-09-26 00:00:00,CAMBIO DE EMPAQUETADURA DE TRANSFORMADOR DE POTENCIA - CAMBIO DE PROTECCION ELECTRICA DEL TRAFO,0.05,F/S,SI,MANTENIMIENTO PREVENTIVO
1686,1687,C116872023053012247736A,CIA MINERA SANTA LUISA S A,VIZCARRA - HUALLANCA NUEVA,L-2262,11687,2023-08-06 07:00:00,2023-08-06 17:00:00,CAMBIO DE AJUSTES SEGUN RECOMENDACIONES DEL COES Y PRUEBA END TO END DE LA LINEA L-2262 VIZCARRA-HUALLANCA NUEVA,4.5,F/S,SI,MANTENIMIENTO CORRECTIVO
1687,1688,C217712023053012245979A,COLCA SOLAR S.A.C.,CENTRAL SOLAR YARUCAYA,CENTRAL,21771,2023-07-10 07:00:00,2023-07-10 22:00:00,"INSPECCIÓN, LIMPIEZA DE INVERSORES Y ESTACIÓN METEOROLÓGICA EN LA CENTRAL SOLAR (INCLUYE PRUEBAS DE RELES), CONDICIONADO AL MANTENIMIENTO DE LA LÍNEA L-6670 (HUACHO - ANDAHUASI) PROPIEDAD DE ADINELSA.",1.3,F/S,NO,MANTENIMIENTO PREVENTIVO
1689,1690,C145452023053012242751A,COMPAÑIA TRANSMISORA ANDINA S.A.,HUALLANCA - HUARAZ OESTE,L-1127,14545,2024-06-30 07:00:00,2024-06-30 15:00:00,SE SOLICITA CORTE PARA REALIZAR LIMPIEZA DE AISLADORES Y REAJUSTE DE RETENIDAS,15.0,F/S,SI,MANTENIMIENTO PREVENTIVO
1691,1692,C133212023053012243295A,COMPAÑIA TRANSMISORA NORPERUANA S.A.C,CAJAMARCA NORTE,CL-2263,13321,2024-05-19 08:00:00,2024-05-19 16:00:00,LIMPIEZA DE AISLAMIENTO,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1693,1694,C116982023053012244223A,COMPAÑIA TRANSMISORA NORPERUANA S.A.C,CAJAMARCA NORTE - CERRO CORONA,L-2263,11698,2024-05-19 08:00:00,2024-05-19 16:00:00,LIMPIEZA MANUAL DE AISLADORES,30.0,F/S,SI,MANTENIMIENTO PREVENTIVO
1694,1695,C169042022113010043509A,CONCESIONARIA LINEA DE TRANSMISION CCNCM S.A.C.,BELAUNDE TERRY,BARRA A 138 kV,16904,2023-07-09 07:30:00,2023-07-09 15:30:00,LIMPIEZA DE AISLADORES Y MANTENIMIENTO ELECTROMECÁNICO DE EQUIPOS ADYACENTES (SECCIONADOR DE BARRA Y TRANSFORMADOR DE TENSIÓN),0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1695,1696,C169052022113010046738A,CONCESIONARIA LINEA DE TRANSMISION CCNCM S.A.C.,BELAUNDE TERRY,BARRA B 138 kV,16905,2023-07-09 07:30:00,2023-07-09 15:30:00,LIMPIEZA DE AISLADORES Y MANTENIMIENTO ELECTROMECÁNICO DE EQUIPOS ADYACENTES (SECCIONADOR DE BARRA Y TRANSFORMADOR DE TENSIÓN),0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1696,1697,C169142022113010046738A,CONCESIONARIA LINEA DE TRANSMISION CCNCM S.A.C.,BELAUNDE TERRY,CL-1018,16914,2023-07-09 07:30:00,2023-07-09 15:30:00,LIMPIEZA DE AISLADORES Y MANTENIMIENTO ELECTROMECÁNICO DE EQUIPOS DE PATIO 138KV.,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1697,1698,C169182022113010045266A,CONCESIONARIA LINEA DE TRANSMISION CCNCM S.A.C.,BELAUNDE TERRY,CL-1049,16918,2023-07-09 07:30:00,2023-07-09 15:30:00,LIMPIEZA DE AISLADORES Y MANTENIMIENTO ELECTROMECÁNICO DE EQUIPOS DE PATIO 138 KV,10.0,F/S,SI,MANTENIMIENTO PREVENTIVO
1698,1699,C169102022113010048495A,CONCESIONARIA LINEA DE TRANSMISION CCNCM S.A.C.,BELAUNDE TERRY,CL-ACOPLE,16910,2023-07-09 07:30:00,2023-07-09 15:30:00,LIMPIEZA DE AISLADORES Y MANTENIMIENTO ELECTROMECÁNICO DE EQUIPOS DE PATIO 138 KV,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1699,1700,C169192022113010042725A,CONCESIONARIA LINEA DE TRANSMISION CCNCM S.A.C.,BELAUNDE TERRY - MOYOBAMBA,L-1049,16919,2023-07-09 07:30:00,2023-07-09 15:30:00,"MANTENIMIENTO PREVENTIVO, LIMPIEZA DE CADENA DE AISLADORES Y REVISIÓN  DE ACCESORIOS DE FERRETERIA.",10.0,F/S,SI,MANTENIMIENTO PREVENTIVO
1700,1701,C169152022113010042725A,CONCESIONARIA LINEA DE TRANSMISION CCNCM S.A.C.,BELAUNDE TERRY - TARAPOTO,L-1018,16915,2023-07-09 07:30:00,2023-07-09 15:30:00,"MANTENIMIENTO PREVENTIVO, LIMPIEZA DE CADENA DE AISLADORES Y REVISIÓN  DE ACCESORIOS DE FERRETERIA.",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1701,1702,C036432023053012249021A,CONELSUR LT SAC,ARES,BARRA24KV,3643,2024-06-23 08:00:00,2024-06-23 16:00:00,LIMPIEZA DE AISLAMIENTO Y PRUEBAS  A SECCIONADORES,5.0,F/S,SI,MANTENIMIENTO PREVENTIVO
1702,1703,C164542023053012249021A,CONELSUR LT SAC,ARES,CL-1047,16454,2024-06-23 08:00:00,2024-06-23 16:00:00,MANTENIMIENTO CORRECTIVO,0.0,F/S,NO,MANTENIMIENTO CORRECTIVO
1703,1704,C119232023053012249021A,CONELSUR LT SAC,ARES,TP 52,11923,2024-06-23 08:00:00,2024-06-23 16:00:00,MANTENIMIENTO CORRECTIVO,0.0,F/S,NO,MANTENIMIENTO CORRECTIVO
1704,1705,C164412022113010047994A,CONELSUR LT SAC,ARES - TALTA,L-1047,16441,2023-07-24 08:00:00,2023-07-24 17:00:00,LIMPIEZA MANUAL DE AISLADORES,7.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1705,1706,C133242023053012241495A,CONELSUR LT SAC,CAJAMARCA NORTE,BARRA 60kV,13324,2024-05-23 07:00:00,2024-05-23 17:00:00,LIMPIEZA DE AISLAMIENTO,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1706,1707,C121862023053012241495A,CONELSUR LT SAC,CAJAMARCA NORTE,CL-2260,12186,2024-05-25 07:00:00,2024-05-25 17:00:00,LIMPIEZA DE AISLAMIENTO,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1707,1708,C133252023053012241495A,CONELSUR LT SAC,CAJAMARCA NORTE,CL-6648,13325,2024-05-23 07:00:00,2024-05-23 17:00:00,LIMPIEZA DE AISLAMIENTO,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1708,1709,C133262023053012247265A,CONELSUR LT SAC,CAJAMARCA NORTE,CL-6649,13326,2024-05-23 07:00:00,2024-05-23 17:00:00,LIMPIEZA DE AISLAMIENTO,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1709,1710,C088242023053012247265A,CONELSUR LT SAC,CAJAMARCA NORTE,T-36,8824,2024-05-24 07:00:00,2024-05-24 17:00:00,LIMPIEZA DE AISLAMIENTO,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1710,1711,C011032023053012247265A,CONELSUR LT SAC,CAJAMARQUILLA,BARRA A 220kV,1103,2024-06-25 08:00:00,2024-06-25 17:00:00,LIMPIEZA DE CADENA DE AISLADORES Y SILICONADO,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1711,1712,C011042023053012248737A,CONELSUR LT SAC,CAJAMARQUILLA,BARRA B 220kV,1104,2024-06-26 08:00:00,2024-06-26 17:00:00,LIMPIEZA DE CADENA DE AISLADORES Y SILICONADO,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1713,1714,C127172023053012244233A,CONELSUR LT SAC,CAJAMARQUILLA,CL2014,12717,2023-08-01 08:00:00,2023-08-01 17:00:00,SILICONADO DE EQUIPOS,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1715,1716,C015352023053012244233A,CONELSUR LT SAC,CAJAMARQUILLA,CL2015,1535,2023-08-21 08:00:00,2023-08-21 17:00:00,SILICONADO DE EQUIPOS,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1718,1719,C186212023053012244233A,CONELSUR LT SAC,CAJAMARQUILLA,CL-2709,18621,2023-11-08 08:00:00,2023-11-08 17:00:00,SILICONADO DE EQUIPOS,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1768,1769,C127152023053012244233A,CONELSUR LT SAC,CAJAMARQUILLA - CHAVARRIA,L-2014,12715,2023-09-09 00:00:00,2023-09-10 00:00:00,"REHABILITACIÓN LINEA L-2014: CAMBIO CONDUCTOR, CABLE GUARDA, AISLADORES, FERRETERIA Y PINTADO DE TORRES",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1776,1777,C006902023053012247768A,CONELSUR LT SAC,CALLAHUANCA - HUACHIPA,L-6031,690,2023-08-16 07:00:00,2023-08-16 17:00:00,LIMPIEZA INDUSTRIAL DE AISLADORES,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
1782,1783,C006912023053012246009A,CONELSUR LT SAC,CALLAHUANCA - HUAMPANÍ,L-6040,691,2024-01-22 08:00:00,2024-01-22 17:00:00,LIMPIEZA MANUAL DE AISLADORES,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
